instance_folder,noise_factor,method,time_limit,feasibility,obj,time_offline,time_online,start_times,real_durations
j10,1,proactive_quantile_0.9,600,False,inf,0.07982754707336426,inf,"[0, 0, 0, 2, 1, 2, 6, 6, 11, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69]","""[0, 2, 2, 1, 2, 4, 2, 3, 6, 6, 5, 70, 66, 45, 53, 53, 46, 36, 35, 30, 0]"""
j10,1,reactive,600,False,inf,inf,inf,null,"[0, 2, 2, 1, 2, 4, 2, 3, 6, 6, 5, 70, 66, 45, 53, 53, 46, 36, 35, 30, 0]"
j10,1,stnu,600,True,20,0.45374345779418945,0.010969877243041992,"[0, 0, 0, 4, 2, 4, 8, 8, 14, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20]","""[0, 2, 2, 1, 2, 4, 2, 3, 6, 6, 5, 70, 66, 45, 53, 53, 46, 36, 35, 30, 0]"""
j10,1,proactive_quantile_0.9,600,False,inf,0.06882047653198242,inf,"[0, 0, 0, 2, 1, 2, 6, 6, 11, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69]","""[0, 2, 1, 2, 1, 4, 7, 3, 9, 3, 3, 70, 66, 45, 53, 53, 46, 36, 35, 30, 0]"""
j10,1,reactive,600,False,inf,inf,inf,null,"[0, 2, 1, 2, 1, 4, 7, 3, 9, 3, 3, 70, 66, 45, 53, 53, 46, 36, 35, 30, 0]"
j10,1,stnu,600,True,23,0.5069150924682617,0.008975744247436523,"[0, 0, 0, 3, 2, 3, 7, 7, 14, 7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23]","""[0, 2, 1, 2, 1, 4, 7, 3, 9, 3, 3, 70, 66, 45, 53, 53, 46, 36, 35, 30, 0]"""
