instance_folder,noise_factor,method,time_limit,feasibility,obj,time_offline,time_online,start_times,real_durations
j10,1,stnu,600,True,66,0.4339118003845215,0.008021831512451172,[0, 0, 0, 0, 1, 2, 5, 5, 10, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17],[0, 1, 1, 1, 1, 3, 5, 3, 7, 3, 6, 70, 66, 45, 53, 53, 46, 36, 35, 30, 0]
j10,1,stnu,600,True,66,0.40235424041748047,0.007978677749633789,[0, 0, 0, 0, 1, 2, 5, 5, 10, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19],[0, 1, 1, 1, 1, 3, 5, 2, 9, 5, 6, 70, 66, 45, 53, 53, 46, 36, 35, 30, 0]
j10,1,stnu,600,True,66,0.4530205726623535,0.007978439331054688,[0, 0, 0, 0, 1, 2, 5, 5, 10, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17],[0, 1, 1, 1, 1, 3, 5, 2, 7, 5, 6, 70, 66, 45, 53, 53, 46, 36, 35, 30, 0]
