instance_folder,noise_factor,method,time_limit,feasibility,obj,time_offline,time_online,start_times,real_durations
j10,1,stnu,600,True,66,0.5930335521697998,0.01081085205078125,[0, 0, 0, 0, 1, 2, 5, 5, 10, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17],[0, 1, 1, 1, 1, 3, 5, 2, 7, 5, 6, 70, 66, 45, 53, 53, 46, 36, 35, 30, 0]
j10,1,stnu,600,True,66,0.4401242733001709,0.006959676742553711,[0, 0, 0, 0, 1, 2, 5, 5, 10, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19],[0, 1, 1, 1, 1, 3, 5, 2, 9, 5, 4, 70, 66, 45, 53, 53, 46, 36, 35, 30, 0]
