instance_folder,noise_factor,method,time_limit,feasibility,obj,time_offline,time_online,start_times,real_durations
j10,1,stnu,600,False,inf,0.4542350769042969,inf,[],"""[0, 4, 1, 2, 8, 4, 8, 3, 9, 5, 6, 70, 66, 45, 53, 53, 46, 36, 35, 30, 0]"""
j10,1,stnu,600,True,66,0.4316520690917969,0.007963418960571289,"[0, 0, 0, 0, 1, 2, 5, 5, 15, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22]","""[0, 1, 1, 1, 1, 3, 10, 2, 7, 5, 6, 70, 66, 45, 53, 53, 46, 36, 35, 30, 0]"""
j10,1,stnu,600,False,inf,0.4617726802825928,inf,[],"""[0, 4, 1, 1, 8, 3, 10, 3, 9, 3, 4, 70, 66, 45, 53, 53, 46, 36, 35, 30, 0]"""
j10,1,stnu,600,False,inf,0.39995408058166504,inf,[],"""[0, 6, 7, 1, 8, 3, 8, 7, 8, 4, 4, 70, 66, 45, 53, 53, 46, 36, 35, 30, 0]"""
j10,1,stnu,600,False,inf,0.4256770610809326,inf,[],"""[0, 6, 1, 10, 10, 4, 10, 7, 9, 5, 6, 70, 66, 45, 53, 53, 46, 36, 35, 30, 0]"""
j10,1,stnu,600,False,inf,0.4026947021484375,inf,[],"""[0, 6, 1, 1, 8, 4, 5, 3, 9, 5, 6, 70, 66, 45, 53, 53, 46, 36, 35, 30, 0]"""
j10,1,stnu,600,False,inf,0.3642306327819824,inf,[],"""[0, 4, 1, 2, 8, 4, 8, 3, 8, 4, 6, 70, 66, 45, 53, 53, 46, 36, 35, 30, 0]"""
j10,1,stnu,600,False,inf,0.4103717803955078,inf,[],"""[0, 4, 1, 2, 8, 4, 8, 3, 8, 4, 6, 70, 66, 45, 53, 53, 46, 36, 35, 30, 0]"""
j10,1,stnu,600,False,inf,0.3954455852508545,inf,[],"""[0, 4, 1, 1, 8, 3, 5, 3, 7, 3, 4, 70, 66, 45, 53, 53, 46, 36, 35, 30, 0]"""
j10,1,stnu,600,False,inf,0.40111207962036133,inf,[],"""[0, 4, 1, 1, 10, 3, 8, 3, 9, 4, 6, 70, 66, 45, 53, 53, 46, 36, 35, 30, 0]"""
