instance_folder,noise_factor,method,time_limit,feasibility,obj,time_offline,time_online,start_times,real_durations
j10,1,proactive_robust,600,True,34,0.07880568504333496,0.0009837150573730469,"[0, 0, 0, 2, 7, 9, 13, 13, 24, 20, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70]","""[0, 7, 2, 9, 1, 1, 13, 9, 9, 2, 7, 70, 66, 45, 53, 15, 50, 37, 70, 33, 0]"""
j10,1,reactive,600,False,inf,inf,inf,null,"[0, 7, 2, 9, 1, 1, 13, 9, 9, 2, 7, 70, 66, 45, 53, 15, 50, 37, 70, 33, 0]"
j10,1,stnu,600,True,33,0.43962621688842773,0.007996320724487305,"[0, 0, 0, 2, 7, 8, 11, 9, 24, 18, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33]","""[0, 7, 2, 9, 1, 1, 13, 9, 9, 2, 7, 70, 66, 45, 53, 15, 50, 37, 70, 33, 0]"""
j10,1,proactive_robust,600,False,inf,0.05884361267089844,inf,"[0, 0, 0, 2, 7, 9, 13, 13, 24, 20, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70]","""[0, 3, 2, 13, 2, 4, 8, 9, 11, 6, 7, 70, 66, 45, 53, 15, 50, 37, 70, 33, 0]"""
j10,1,reactive,600,False,inf,inf,inf,null,"[0, 3, 2, 13, 2, 4, 8, 9, 11, 6, 7, 70, 66, 45, 53, 15, 50, 37, 70, 33, 0]"
j10,1,stnu,600,True,34,0.5204789638519287,0.014958858489990234,"[0, 0, 0, 2, 3, 5, 15, 9, 23, 22, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34]","""[0, 3, 2, 13, 2, 4, 8, 9, 11, 6, 7, 70, 66, 45, 53, 15, 50, 37, 70, 33, 0]"""
j10,1,proactive_robust,600,False,inf,0.05292034149169922,inf,"[0, 0, 0, 2, 7, 9, 13, 13, 24, 20, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70]","""[0, 4, 2, 12, 2, 4, 8, 6, 9, 3, 5, 70, 66, 45, 53, 15, 50, 37, 70, 33, 0]"""
j10,1,reactive,600,False,inf,inf,inf,null,"[0, 4, 2, 12, 2, 4, 8, 6, 9, 3, 5, 70, 66, 45, 53, 15, 50, 37, 70, 33, 0]"
j10,1,stnu,600,True,31,0.4408450126647949,0.00797891616821289,"[0, 0, 0, 2, 4, 6, 14, 10, 22, 19, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31]","""[0, 4, 2, 12, 2, 4, 8, 6, 9, 3, 5, 70, 66, 45, 53, 15, 50, 37, 70, 33, 0]"""
j10,1,proactive_robust,600,False,inf,0.04893755912780762,inf,"[0, 0, 0, 2, 7, 9, 13, 13, 24, 20, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70]","""[0, 7, 2, 8, 1, 2, 13, 5, 8, 3, 8, 70, 66, 45, 53, 15, 50, 37, 70, 33, 0]"""
j10,1,reactive,600,False,inf,inf,inf,null,"[0, 7, 2, 8, 1, 2, 13, 5, 8, 3, 8, 70, 66, 45, 53, 15, 50, 37, 70, 33, 0]"
j10,1,stnu,600,True,31,0.4255688190460205,0.007977724075317383,"[0, 0, 0, 2, 7, 8, 10, 10, 23, 18, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31]","""[0, 7, 2, 8, 1, 2, 13, 5, 8, 3, 8, 70, 66, 45, 53, 15, 50, 37, 70, 33, 0]"""
j10,1,proactive_robust,600,False,inf,0.05778217315673828,inf,"[0, 0, 0, 2, 7, 9, 13, 13, 24, 20, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70]","""[0, 8, 2, 12, 2, 1, 10, 8, 12, 4, 4, 70, 66, 45, 53, 15, 50, 37, 70, 33, 0]"""
j10,1,reactive,600,False,inf,inf,inf,null,"[0, 8, 2, 12, 2, 1, 10, 8, 12, 4, 4, 70, 66, 45, 53, 15, 50, 37, 70, 33, 0]"
j10,1,stnu,600,True,36,0.43992161750793457,0.00797724723815918,"[0, 0, 0, 2, 8, 10, 14, 11, 24, 18, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36]","""[0, 8, 2, 12, 2, 1, 10, 8, 12, 4, 4, 70, 66, 45, 53, 15, 50, 37, 70, 33, 0]"""
