instance_folder,noise_factor,method,time_limit,feasibility,obj,time_offline,time_online,start_times,real_durations
j10,1,proactive_quantile_0.25,600,False,inf,0.06941890716552734,inf,"[0, 0, 0, 0, 0, 0, 4, 2, 8, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69]","""[0, 1, 1, 1, 1, 3, 5, 2, 7, 3, 4, 70, 66, 45, 53, 53, 46, 36, 35, 30, 0]"""
j10,1,stnu,600,False,inf,0.45926690101623535,inf,[],"""[0, 4, 7, 1, 8, 3, 8, 2, 8, 5, 4, 70, 66, 45, 53, 53, 46, 36, 35, 30, 0]"""
j10,1,proactive_quantile_0.25,600,False,inf,0.05458235740661621,inf,"[0, 0, 0, 0, 0, 0, 4, 2, 8, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69]","""[0, 1, 1, 1, 1, 3, 5, 2, 7, 3, 4, 70, 66, 45, 53, 53, 46, 36, 35, 30, 0]"""
j10,1,stnu,600,False,inf,0.3812980651855469,inf,[],"""[0, 1, 7, 2, 8, 4, 8, 3, 7, 4, 6, 70, 66, 45, 53, 53, 46, 36, 35, 30, 0]"""
j10,1,proactive_quantile_0.25,600,False,inf,0.05271005630493164,inf,"[0, 0, 0, 0, 0, 0, 4, 2, 8, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69]","""[0, 1, 1, 1, 1, 3, 5, 2, 7, 3, 4, 70, 66, 45, 53, 53, 46, 36, 35, 30, 0]"""
j10,1,stnu,600,False,inf,0.4072721004486084,inf,[],"""[0, 6, 7, 2, 8, 4, 8, 3, 7, 3, 6, 70, 66, 45, 53, 53, 46, 36, 35, 30, 0]"""
j10,1,proactive_quantile_0.25,600,False,inf,0.06299972534179688,inf,"[0, 0, 0, 0, 0, 0, 4, 2, 8, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69]","""[0, 1, 1, 1, 1, 3, 5, 2, 7, 3, 4, 70, 66, 45, 53, 53, 46, 36, 35, 30, 0]"""
j10,1,stnu,600,False,inf,0.41337013244628906,inf,[],"""[0, 4, 10, 2, 8, 3, 10, 2, 7, 3, 4, 70, 66, 45, 53, 53, 46, 36, 35, 30, 0]"""
j10,1,proactive_quantile_0.25,600,False,inf,0.04822182655334473,inf,"[0, 0, 0, 0, 0, 0, 4, 2, 8, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69]","""[0, 1, 1, 1, 1, 3, 5, 2, 7, 3, 4, 70, 66, 45, 53, 53, 46, 36, 35, 30, 0]"""
j10,1,stnu,600,False,inf,0.4097106456756592,inf,[],"""[0, 1, 10, 2, 1, 4, 10, 7, 8, 5, 6, 70, 66, 45, 53, 53, 46, 36, 35, 30, 0]"""
j10,1,proactive_quantile_0.25,600,False,inf,0.04768967628479004,inf,"[0, 0, 0, 0, 0, 0, 4, 2, 8, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69]","""[0, 1, 1, 1, 1, 3, 5, 2, 7, 3, 4, 70, 66, 45, 53, 53, 46, 36, 35, 30, 0]"""
j10,1,stnu,600,False,inf,0.38843560218811035,inf,[],"""[0, 1, 1, 1, 10, 3, 10, 7, 9, 5, 6, 70, 66, 45, 53, 53, 46, 36, 35, 30, 0]"""
j10,1,proactive_quantile_0.25,600,False,inf,0.054564476013183594,inf,"[0, 0, 0, 0, 0, 0, 4, 2, 8, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69]","""[0, 1, 1, 1, 1, 3, 5, 2, 7, 3, 4, 70, 66, 45, 53, 53, 46, 36, 35, 30, 0]"""
j10,1,stnu,600,False,inf,0.42786717414855957,inf,[],"""[0, 4, 10, 10, 1, 3, 10, 7, 9, 5, 6, 70, 66, 45, 53, 53, 46, 36, 35, 30, 0]"""
j10,1,proactive_quantile_0.25,600,False,inf,0.06305146217346191,inf,"[0, 0, 0, 0, 0, 0, 4, 2, 8, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69]","""[0, 1, 1, 1, 1, 3, 5, 2, 7, 3, 4, 70, 66, 45, 53, 53, 46, 36, 35, 30, 0]"""
j10,1,stnu,600,False,inf,0.4321746826171875,inf,[],"""[0, 4, 7, 2, 8, 3, 8, 2, 8, 5, 6, 70, 66, 45, 53, 53, 46, 36, 35, 30, 0]"""
j10,1,proactive_quantile_0.25,600,False,inf,0.04760599136352539,inf,"[0, 0, 0, 0, 0, 0, 4, 2, 8, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69]","""[0, 1, 1, 1, 1, 3, 5, 2, 7, 3, 4, 70, 66, 45, 53, 53, 46, 36, 35, 30, 0]"""
j10,1,stnu,600,False,inf,0.37368011474609375,inf,[],"""[0, 4, 10, 10, 1, 3, 5, 7, 9, 4, 4, 70, 66, 45, 53, 53, 46, 36, 35, 30, 0]"""
j10,1,proactive_quantile_0.25,600,False,inf,0.0558629035949707,inf,"[0, 0, 0, 0, 0, 0, 4, 2, 8, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69]","""[0, 1, 1, 1, 1, 3, 5, 2, 7, 3, 4, 70, 66, 45, 53, 53, 46, 36, 35, 30, 0]"""
j10,1,stnu,600,False,inf,0.4476461410522461,inf,[],"""[0, 1, 1, 1, 1, 3, 5, 3, 8, 5, 4, 70, 66, 45, 53, 53, 46, 36, 35, 30, 0]"""
j10,1,proactive_quantile_0.25,600,False,inf,0.07210326194763184,inf,"[0, 0, 0, 0, 3, 3, 4, 3, 5, 4, 5, 0, 0, 0, 0, 0, 0, 73]","""[0, 4, 4, 5, 1, 2, 2, 2, 3, 2, 5, 66, 67, 71, 12, 57, 74, 0]"""
j10,1,proactive_quantile_0.25,600,False,inf,0.0676431655883789,inf,"[0, 0, 0, 0, 3, 3, 4, 3, 5, 4, 5, 0, 0, 0, 0, 0, 0, 73]","""[0, 4, 4, 5, 1, 2, 2, 2, 3, 2, 5, 66, 67, 71, 12, 57, 74, 0]"""
j10,1,proactive_quantile_0.25,600,False,inf,0.0622556209564209,inf,"[0, 0, 0, 0, 3, 3, 4, 3, 5, 4, 5, 0, 0, 0, 0, 0, 0, 73]","""[0, 4, 4, 5, 1, 2, 2, 2, 3, 2, 5, 66, 67, 71, 12, 57, 74, 0]"""
j10,1,stnu,600,False,inf,0.43920111656188965,inf,[],"""[0, 10, 4, 6, 1, 2, 2, 7, 3, 2, 7, 66, 67, 71, 12, 57, 74, 0]"""
j10,1,proactive_quantile_0.25,600,False,inf,0.06874465942382812,inf,"[0, 0, 0, 0, 3, 3, 4, 3, 5, 4, 5, 0, 0, 0, 0, 0, 0, 73]","""[0, 4, 4, 5, 1, 2, 2, 2, 3, 2, 5, 66, 67, 71, 12, 57, 74, 0]"""
j10,1,stnu,600,False,inf,0.4506254196166992,inf,[],"""[0, 10, 7, 5, 1, 2, 2, 6, 3, 6, 5, 66, 67, 71, 12, 57, 74, 0]"""
j10,1,proactive_quantile_0.25,600,False,inf,0.0707249641418457,inf,"[0, 0, 0, 0, 3, 3, 4, 3, 5, 4, 5, 0, 0, 0, 0, 0, 0, 73]","""[0, 4, 4, 5, 1, 2, 2, 2, 3, 2, 5, 66, 67, 71, 12, 57, 74, 0]"""
j10,1,stnu,600,False,inf,0.43686532974243164,inf,[],"""[0, 4, 4, 5, 6, 2, 6, 2, 3, 2, 7, 66, 67, 71, 12, 57, 74, 0]"""
j10,1,proactive_quantile_0.25,600,False,inf,0.05382513999938965,inf,"[0, 0, 0, 0, 3, 3, 4, 3, 5, 4, 5, 0, 0, 0, 0, 0, 0, 73]","""[0, 4, 4, 5, 1, 2, 2, 2, 3, 2, 5, 66, 67, 71, 12, 57, 74, 0]"""
j10,1,proactive_quantile_0.25,600,False,inf,0.057845354080200195,inf,"[0, 0, 0, 0, 3, 3, 4, 3, 5, 4, 5, 0, 0, 0, 0, 0, 0, 73]","""[0, 4, 4, 5, 1, 2, 2, 2, 3, 2, 5, 66, 67, 71, 12, 57, 74, 0]"""
j10,1,stnu,600,False,inf,0.4443652629852295,inf,[],"""[0, 4, 4, 5, 1, 2, 2, 2, 3, 2, 5, 66, 67, 71, 12, 57, 74, 0]"""
j10,1,proactive_quantile_0.25,600,False,inf,0.06242704391479492,inf,"[0, 0, 0, 0, 3, 3, 4, 3, 5, 4, 5, 0, 0, 0, 0, 0, 0, 73]","""[0, 4, 4, 5, 1, 2, 2, 2, 3, 2, 5, 66, 67, 71, 12, 57, 74, 0]"""
j10,1,stnu,600,False,inf,0.4248054027557373,inf,[],"""[0, 10, 7, 5, 1, 2, 2, 2, 3, 2, 8, 66, 67, 71, 12, 57, 74, 0]"""
j10,1,proactive_quantile_0.25,600,False,inf,0.05317354202270508,inf,"[0, 0, 0, 0, 3, 3, 4, 3, 5, 4, 5, 0, 0, 0, 0, 0, 0, 73]","""[0, 4, 4, 5, 1, 2, 2, 2, 3, 2, 5, 66, 67, 71, 12, 57, 74, 0]"""
j10,1,stnu,600,False,inf,0.39554381370544434,inf,[],"""[0, 4, 4, 6, 1, 2, 2, 6, 3, 2, 5, 66, 67, 71, 12, 57, 74, 0]"""
j10,1,proactive_quantile_0.25,600,False,inf,0.06295180320739746,inf,"[0, 0, 0, 0, 3, 3, 4, 3, 5, 4, 5, 0, 0, 0, 0, 0, 0, 73]","""[0, 4, 4, 5, 1, 2, 2, 2, 3, 2, 5, 66, 67, 71, 12, 57, 74, 0]"""
j10,1,stnu,600,False,inf,0.3977177143096924,inf,[],"""[0, 9, 4, 5, 6, 2, 6, 7, 3, 2, 8, 66, 67, 71, 12, 57, 74, 0]"""
j10,1,proactive_quantile_0.25,600,False,inf,0.04183220863342285,inf,"[0, 0, 0, 0, 7, 10, 13, 18, 18, 24, 13, 0, 0, 78]","""[0, 3, 8, 9, 4, 4, 6, 7, 6, 5, 4, 79, 48, 0]"""
j10,1,stnu,600,False,inf,0.4081990718841553,inf,[],"""[0, 3, 8, 8, 4, 1, 4, 1, 4, 4, 2, 79, 48, 0]"""
j10,1,proactive_quantile_0.25,600,False,inf,0.05347776412963867,inf,"[0, 0, 0, 0, 7, 10, 13, 18, 18, 24, 13, 0, 0, 78]","""[0, 3, 8, 9, 4, 4, 6, 7, 6, 5, 4, 79, 48, 0]"""
j10,1,stnu,600,True,48,0.40590476989746094,0.004019260406494141,"[0, 0, 0, 0, 8, 11, 15, 25, 25, 32, 15, 0, 0, 36]","""[0, 3, 8, 10, 3, 4, 10, 7, 6, 4, 6, 79, 48, 0]"""
j10,1,proactive_quantile_0.25,600,False,inf,0.04559826850891113,inf,"[0, 0, 0, 0, 7, 10, 13, 18, 18, 24, 13, 0, 0, 78]","""[0, 3, 8, 9, 4, 4, 6, 7, 6, 5, 4, 79, 48, 0]"""
j10,1,stnu,600,True,48,0.3909170627593994,0.0039975643157958984,"[0, 0, 0, 0, 8, 11, 15, 19, 19, 20, 15, 0, 0, 25]","""[0, 1, 8, 9, 3, 4, 4, 1, 4, 5, 4, 79, 48, 0]"""
j10,1,proactive_quantile_0.25,600,False,inf,0.050325632095336914,inf,"[0, 0, 0, 0, 7, 10, 13, 18, 18, 24, 13, 0, 0, 78]","""[0, 3, 8, 9, 4, 4, 6, 7, 6, 5, 4, 79, 48, 0]"""
j10,1,stnu,600,True,48,0.3676309585571289,0.0029921531677246094,"[0, 0, 0, 0, 9, 13, 14, 18, 18, 19, 14, 0, 0, 24]","""[0, 1, 9, 8, 4, 1, 4, 1, 6, 5, 2, 79, 48, 0]"""
j10,1,proactive_quantile_0.25,600,False,inf,0.05481696128845215,inf,"[0, 0, 0, 0, 7, 10, 13, 18, 18, 24, 13, 0, 0, 78]","""[0, 3, 8, 9, 4, 4, 6, 7, 6, 5, 4, 79, 48, 0]"""
j10,1,stnu,600,True,48,0.4312777519226074,0.0029938220977783203,"[0, 0, 0, 0, 8, 11, 12, 16, 16, 17, 12, 0, 0, 21]","""[0, 1, 8, 10, 3, 1, 4, 1, 4, 4, 2, 79, 48, 0]"""
j10,1,proactive_quantile_0.25,600,False,inf,0.04071307182312012,inf,"[0, 0, 0, 0, 7, 10, 13, 18, 18, 24, 13, 0, 0, 78]","""[0, 3, 8, 9, 4, 4, 6, 7, 6, 5, 4, 79, 48, 0]"""
j10,1,stnu,600,False,inf,0.4238111972808838,inf,[],"""[0, 3, 8, 8, 4, 4, 6, 7, 8, 4, 6, 79, 48, 0]"""
j10,1,proactive_quantile_0.25,600,False,inf,0.05055594444274902,inf,"[0, 0, 0, 0, 7, 10, 13, 18, 18, 24, 13, 0, 0, 78]","""[0, 3, 8, 9, 4, 4, 6, 7, 6, 5, 4, 79, 48, 0]"""
j10,1,stnu,600,True,48,0.4064638614654541,0.004021406173706055,"[0, 0, 0, 0, 8, 11, 12, 16, 16, 23, 12, 0, 0, 27]","""[0, 1, 8, 10, 3, 1, 4, 7, 6, 4, 2, 79, 48, 0]"""
j10,1,proactive_quantile_0.25,600,False,inf,0.05648994445800781,inf,"[0, 0, 0, 0, 7, 10, 13, 18, 18, 24, 13, 0, 0, 78]","""[0, 3, 8, 9, 4, 4, 6, 7, 6, 5, 4, 79, 48, 0]"""
j10,1,stnu,600,True,48,0.399261474609375,0.002991914749145508,"[0, 0, 0, 0, 8, 11, 12, 16, 16, 17, 12, 0, 0, 22]","""[0, 3, 8, 8, 3, 1, 4, 1, 6, 5, 2, 79, 48, 0]"""
j10,1,proactive_quantile_0.25,600,False,inf,0.04623150825500488,inf,"[0, 0, 0, 0, 7, 10, 13, 18, 18, 24, 13, 0, 0, 78]","""[0, 3, 8, 9, 4, 4, 6, 7, 6, 5, 4, 79, 48, 0]"""
j10,1,stnu,600,False,inf,0.4087355136871338,inf,[],"""[0, 3, 8, 10, 3, 1, 4, 7, 6, 4, 6, 79, 48, 0]"""
j10,1,proactive_quantile_0.25,600,False,inf,0.05557680130004883,inf,"[0, 0, 0, 0, 7, 10, 13, 18, 18, 24, 13, 0, 0, 78]","""[0, 3, 8, 9, 4, 4, 6, 7, 6, 5, 4, 79, 48, 0]"""
j10,1,stnu,600,True,48,0.4040403366088867,0.0038046836853027344,"[0, 0, 0, 0, 8, 11, 12, 16, 16, 23, 12, 0, 0, 27]","""[0, 1, 8, 9, 3, 1, 4, 7, 4, 4, 2, 79, 48, 0]"""
j10,2,proactive_quantile_0.25,600,False,inf,0.060440778732299805,inf,"[0, 0, 0, 0, 0, 0, 4, 2, 8, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69]","""[0, 1, 1, 1, 1, 3, 5, 2, 7, 3, 4, 70, 66, 45, 53, 53, 46, 36, 35, 30, 0]"""
j10,2,stnu,600,False,inf,0.40661168098449707,inf,[],"""[0, 1, 7, 2, 10, 3, 5, 3, 7, 3, 6, 70, 66, 45, 53, 53, 46, 36, 35, 30, 0]"""
