23888,37,2022,7,1,0,0,100,0,0,59,0,9,37,37
4631,43,2022,7,2,100,0,100,0,0,62,0,9,43,43
4584,72,2022,7,4,0,0,100,0,0,61,0,10,72,72
26696,65,2022,7,3,100,0,0,0,0,63,0,10,65,65
9938,38,2022,7,1,0,0,100,0,0,64,0,9,38,38
4625,46,2022,7,2,0,0,0,0,0,66,0,9,46,46
15015,81,2022,7,2,0,0,0,0,0,68,0,11,81,81
4681,98,2022,7,4,0,0,0,0,0,65,0,11,98,98
17235,67,2022,7,3,0,0,100,0,0,67,0,10,67,67
4564,82,2022,7,2,0,0,100,0,0,72,0,11,82,82
11901,100,2022,7,4,0,0,100,0,0,69,0,11,100,100
17235,68,2022,7,3,0,0,100,0,0,70,0,10,68,68
14469,57,2022,7,1,100,0,100,0,0,71,0,10,57,57
20322,83,2022,7,2,0,0,0,0,0,76,0,11,83,83
13133,69,2022,7,3,0,0,0,0,0,73,0,10,69,69
4631,63,2022,7,2,100,0,100,0,0,78,0,10,63,63
4611,101,2022,7,4,0,0,0,0,0,74,0,11,101,101
17272,58,2022,7,1,0,0,0,0,0,75,0,10,58,58
10244,75,2022,7,3,0,0,0,0,0,77,0,11,75,75
10998,84,2022,7,2,0,0,0,0,0,82,0,11,84,84
10996,60,2022,7,1,0,0,0,0,0,79,0,10,60,60
14469,99,2022,7,4,100,0,100,0,0,80,0,11,99,99
4589,91,2022,7,3,0,0,0,0,0,81,0,11,91,91
4643,112,2022,7,2,0,0,0,0,0,118,0,12,112,112
25004,78,2022,7,1,100,0,0,0,0,83,0,11,78,78
13106,102,2022,7,4,0,0,100,0,0,84,0,11,102,102
10244,76,2022,7,3,0,0,100,0,0,85,0,11,76,76
4625,113,2022,7,2,0,0,100,0,0,122,0,12,113,113
4589,92,2022,7,3,0,0,0,0,0,86,0,11,92,92
15015,85,2022,7,2,0,0,0,0,0,87,0,11,85,85
10996,59,2022,7,1,0,0,0,0,0,88,0,10,59,59
4778,103,2022,7,4,0,0,0,0,0,89,0,11,103,103
10998,61,2022,7,1,0,0,0,0,0,90,0,10,61,61
17235,93,2022,7,3,0,0,100,0,0,91,0,11,93,93
4762,86,2022,7,2,0,0,100,0,0,92,0,11,86,86
17235,94,2022,7,3,0,0,100,0,0,93,0,11,94,94
9973,118,2022,7,4,0,0,0,0,0,94,0,12,118,118
24455,77,2022,7,1,0,0,0,0,0,95,0,11,77,77
4635,87,2022,7,2,0,0,100,0,0,96,0,11,87,87
10244,95,2022,7,3,0,0,0,0,0,97,0,11,95,95
11901,119,2022,7,4,0,0,100,0,0,98,0,12,119,119
4631,88,2022,7,2,100,0,100,0,0,99,0,11,88,88
13133,96,2022,7,3,0,0,0,0,0,100,0,11,96,96
10996,79,2022,7,1,0,0,0,0,0,101,0,11,79,79
17235,115,2022,7,3,0,0,100,0,0,102,0,12,115,115
17272,80,2022,7,1,0,0,0,0,0,103,0,11,80,80
4625,90,2022,7,2,0,0,100,0,0,104,0,11,90,90
4681,120,2022,7,4,0,0,0,0,0,105,0,12,120,120
21132,109,2022,7,2,0,0,0,0,0,107,0,12,109,109
26696,114,2022,7,3,100,0,0,0,0,106,0,12,114,114
10996,106,2022,7,1,0,0,0,0,0,108,0,12,106,106
109980,110,2022,7,2,0,0,0,0,0,109,0,12,110,110
20348,104,2022,7,1,0,0,100,0,0,119,0,12,104,104
4778,121,2022,7,4,0,0,100,0,0,110,0,12,121,121
4631,89,2022,7,2,100,0,100,0,0,113,0,11,89,89
13133,97,2022,7,3,0,0,0,0,0,111,0,11,97,97
24455,107,2022,7,1,0,0,0,0,0,112,0,12,107,107
4631,111,2022,7,2,100,0,100,0,0,121,0,12,111,111
17235,116,2022,7,3,0,0,100,0,0,114,0,12,116,116
4584,122,2022,7,4,0,0,100,0,0,115,0,12,122,122
13133,117,2022,7,3,0,0,0,0,0,116,0,12,117,117
17272,108,2022,7,1,0,0,0,0,0,117,0,12,108,108
4558,105,2022,7,1,0,0,0,0,0,120,0,12,105,105
